split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_max_leaf_nodes,param_max_samples,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_min_weight_fraction_leaf,param_n_estimators,params
-10.659962194957021,-13.37970951133365,-12.777460551601369,-17.761827442938603,-11.989584742111107,-17.673662591564003,-12.074893771603444,-9.417069511585265,-12.252202048188487,-9.229309384171673,-12.75027560194496,2.8131724144095216,1,157.86418232917785,24.70013276053947,6.433210039138794,0.47472559999945857,828,auto,10,0.641804674238563,0.0,1e-07,1e-07,0.0,45421,"{'max_depth': 828, 'max_features': 'auto', 'max_leaf_nodes': 10, 'max_samples': 0.641804674238563, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 45421}"
-10.636837857142854,-13.40196785714286,-12.432129999999999,-18.146696428571428,-12.391754285714281,-17.57907714285714,-12.143105714285714,-9.26535142857143,-12.610472307692309,-10.375587692307692,-12.91866427536232,2.7592709637064425,1,134.7464421272278,17.59389715178321,7.016088652610779,0.4937958012994468,8348,sqrt,10,0.6289947012936102,0.0,1e-07,1e-07,0.0,50000,"{'max_depth': 8348, 'max_features': 'sqrt', 'max_leaf_nodes': 10, 'max_samples': 0.6289947012936102, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50000}"
-9.747554189252847,-13.291162212707318,-12.257819915209549,-18.481405510676147,-12.328236063360823,-18.033155104652227,-13.503498660648372,-8.706439433886652,-12.915411683645848,-11.417700182095576,-13.081306155943142,2.987868208635902,1,101.26465775966645,13.139522680957171,5.6879842519760135,0.4137380050207128,2,log2,10,0.6758106323970128,0.0,1e-07,1e-07,0.0,40638,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 10, 'max_samples': 0.6758106323970128, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 40638}"
-10.176599999999999,-12.899537142857143,-13.25404285714286,-17.350337857142854,-11.860468571428573,-18.019307857142856,-10.94261642857143,-9.730386428571427,-11.696196153846152,-8.321391538461537,-12.460107246376811,2.978001002350426,1,212.4454469680786,32.82031732707361,7.223993515968322,0.47860786745121525,10000,auto,10000,0.6235543920817124,0.0,1e-07,1e-07,0.0,50000,"{'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 10000, 'max_samples': 0.6235543920817124, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50000}"
-10.15951642857143,-12.869471428571428,-13.27044857142857,-17.32763214285714,-11.81974,-18.002051428571427,-10.846012142857145,-9.77122,-11.691836153846152,-8.251382307692307,-12.436138623188407,2.9838028290156795,1,216.86667017936708,33.94529145030829,7.15040168762207,0.5272860545664606,10000,auto,7829,0.654498363785874,0.0,1e-07,1e-07,0.0,50000,"{'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 7829, 'max_samples': 0.654498363785874, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50000}"
-10.167267857142857,-12.894858571428573,-13.269262857142857,-17.329843571428572,-11.838512142857143,-17.971025000000004,-10.82477357142857,-9.763742142857142,-11.71356,-8.294237692307693,-12.441531666666668,2.9733557791851926,1,214.5919173002243,33.7939982483483,7.113352584838867,0.5156000661026354,10000,auto,9247,0.6339683257874583,0.0,1e-07,1e-07,0.0,50000,"{'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 9247, 'max_samples': 0.6339683257874583, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50000}"
-10.178781428571428,-12.860426428571428,-13.272870714285714,-17.282345,-11.82008285714286,-18.008542857142857,-10.844207142857144,-9.724329999999998,-11.682748461538464,-8.30345153846154,-12.432629057971015,2.9737228005306724,1,213.73066627979279,33.33607797760711,7.187715005874634,0.524658609224669,10000,auto,7085,0.6341619840045346,0.0,1e-07,1e-07,0.0,50000,"{'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 7085, 'max_samples': 0.6341619840045346, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50000}"
-10.17319857142857,-12.908949285714288,-13.30502857142857,-17.301840000000002,-11.824637857142857,-18.021707142857142,-10.879730714285715,-9.766105714285713,-11.72590846153846,-8.31976076923077,-12.457467173913043,2.9725221594968123,1,212.86349172592162,32.85373176875666,7.161355638504029,0.4644260789547251,10000,auto,6479,0.630769778831697,0.0,1e-07,1e-07,0.0,50000,"{'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 6479, 'max_samples': 0.630769778831697, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50000}"
-10.191033571428571,-12.86708928571429,-13.217716428571427,-17.352553571428572,-11.820995714285715,-17.978255714285716,-10.885340714285714,-9.725065,-11.708652307692308,-8.306959230769232,-12.440113405797103,2.973946642969636,1,212.62383913993835,33.087178111363436,7.170308589935303,0.4608294541599726,10000,auto,6554,0.6293589737622891,0.0,1e-07,1e-07,0.0,50000,"{'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 6554, 'max_samples': 0.6293589737622891, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50000}"
-10.156176644931833,-12.906159602845289,-13.27241701244813,-17.280368998221697,-11.830738737403674,-18.055901748666276,-10.890867664493182,-9.770575726141077,-11.68404165336738,-8.322228694541971,-12.451930437789404,2.9753870672389686,1,205.47684082984924,31.87728040324217,7.033822178840637,0.38578116608308477,10000,auto,6390,0.628593564588407,0.0,1e-07,1e-07,0.0,48200,"{'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 6390, 'max_samples': 0.628593564588407, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 48200}"
-10.211272142857142,-12.914304999999997,-13.229793571428575,-17.327363571428574,-11.827129999999999,-18.091644999999996,-10.998455714285713,-9.73231785714286,-11.655642307692307,-8.420804615384613,-12.475693985507245,2.9706575575526886,1,206.95492238998412,32.08415520926818,7.143434667587281,0.5475170695631961,3169,auto,6792,0.587165484369983,0.0,1e-07,1e-07,0.0,50000,"{'max_depth': 3169, 'max_features': 'auto', 'max_leaf_nodes': 6792, 'max_samples': 0.587165484369983, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50000}"
-10.201152549339655,-12.840916469586038,-13.277910488660668,-17.311752012009507,-11.838459911715825,-18.0286454455015,-10.88571607284338,-9.720648638505482,-11.69971820640058,-8.31552703582644,-12.44689137958855,2.976319881991937,1,204.1556354045868,31.75313845801895,6.8876917362213135,0.4105060718327944,10000,auto,6344,0.63039682401214,0.0,1e-07,1e-07,0.0,47962,"{'max_depth': 10000, 'max_features': 'auto', 'max_leaf_nodes': 6344, 'max_samples': 0.63039682401214, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 47962}"
-10.17863,-12.879894285714286,-13.279988571428573,-17.359055,-11.82913714285714,-17.97696142857143,-10.822836428571426,-9.736540000000002,-11.673938461538459,-8.284016153846153,-12.437217463768114,2.9836225862425874,1,216.2026600122452,33.84546079644287,7.162156391143799,0.4667985711408047,5101,auto,5921,0.6496469443895068,0.0,1e-07,1e-07,0.0,50000,"{'max_depth': 5101, 'max_features': 'auto', 'max_leaf_nodes': 5921, 'max_samples': 0.6496469443895068, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50000}"
-10.275414999999999,-12.876561428571431,-13.172492142857141,-17.280485000000002,-11.93419857142857,-18.202775714285714,-11.21045,-9.720611428571429,-11.734186923076923,-8.509269999999999,-12.525991231884058,2.952922968444702,1,197.92611911296845,30.3033492695964,7.141405725479126,0.5349952376899072,942,auto,1792,0.5305835203935125,0.0,1e-07,1e-07,0.0,50000,"{'max_depth': 942, 'max_features': 'auto', 'max_leaf_nodes': 1792, 'max_samples': 0.5305835203935125, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50000}"
-10.213269285714286,-12.892047142857146,-13.239512142857146,-17.25199,-11.828712142857144,-18.075068571428574,-11.050437142857144,-9.739820714285715,-11.741236153846152,-8.36963076923077,-12.474733840579711,2.9560269453826034,1,207.10037155151366,31.737130726944972,7.143316555023193,0.5081458392923061,4229,auto,3865,0.5884683596501209,0.0,1e-07,1e-07,0.0,50000,"{'max_depth': 4229, 'max_features': 'auto', 'max_leaf_nodes': 3865, 'max_samples': 0.5884683596501209, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50000}"
-10.169493565613239,-12.891407217268418,-13.2201354410275,-17.35017696126862,-11.84158370955841,-18.03059460236865,-10.87953346006178,-9.718317367216518,-11.685182223449315,-8.31963683257126,-12.445507538185735,2.984948930930062,1,195.45234007835387,30.552067222727402,6.524275875091552,0.4851528280113688,7007,auto,8446,0.6339866771162297,0.0,1e-07,1e-07,0.0,45692,"{'max_depth': 7007, 'max_features': 'auto', 'max_leaf_nodes': 8446, 'max_samples': 0.6339866771162297, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 45692}"
-10.643199285714285,-13.316531428571428,-12.761078571428571,-17.637523571428574,-12.019949999999998,-17.95372,-12.184639285714288,-9.430737142857142,-12.31620153846154,-9.343975384615387,-12.788736304347827,2.8225307189706976,1,161.3038110256195,24.289882364007067,6.972627735137939,0.5353859733354841,837,auto,10,0.46660078091182977,0.0,1e-07,1e-07,0.0,50000,"{'max_depth': 837, 'max_features': 'auto', 'max_leaf_nodes': 10, 'max_samples': 0.46660078091182977, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50000}"
-10.479932142857141,-13.766702142857143,-12.365465,-17.98924642857143,-12.384409285714286,-17.97843214285714,-13.499307857142858,-9.236172857142858,-12.76640846153846,-10.793433846153844,-13.145458695652174,2.779937022419147,1,138.7548966407776,20.439324244894053,7.062644577026367,0.536546579996972,2,auto,4109,0.5869981540114935,0.0,1e-07,1e-07,0.0,50000,"{'max_depth': 2, 'max_features': 'auto', 'max_leaf_nodes': 4109, 'max_samples': 0.5869981540114935, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1e-07, 'min_samples_split': 1e-07, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50000}"
